576.652	1296.81
577.128	1420.45
577.604	1462.59
578.08	1466.19
578.556	1416.85
579.033	1272.89
579.509	1082.39
579.985	924.81
580.462	823.2
580.938	664.3
581.415	434.57
581.891	211.05
582.368	85.16
582.844	39.42
583.321	25.51
583.798	19.6
584.274	16.41
584.751	14.74
585.228	13.03
585.704	11.7
586.181	10.97
586.658	10.46
587.135	10.04
587.612	9.44
588.089	8.95
588.566	8.45
589.043	8.18
589.52	7.62
589.997	7.01
590.474	6.89
590.951	6.94
591.429	6.68
591.906	6.37
592.383	5.86
592.86	5.88
593.338	5.71
593.815	5.55
594.292	5.21
594.77	5.2
595.247	5.15
595.725	5.13
596.202	5.14
596.68	5.45
597.158	5.62
597.635	5.75
598.113	5.79
598.591	5.89
599.069	5.85
599.546	6.15
600.024	6.46
600.502	6.85
600.98	7.24
601.458	7.33
601.936	7.11
602.414	6.94
602.892	7.03
603.37	7.09
603.848	7.55
604.326	8.32
604.805	8.84
605.283	8.91
605.761	8.65
606.239	8.11
606.718	7.68
607.196	7.48
607.674	7.42
608.153	7.36
608.631	7.56
609.11	7.95
609.588	8.8
610.067	9.15
610.546	9.09
611.024	9
611.503	9.12
611.982	9.28
612.46	9.32
612.939	9.12
613.418	8.98
613.897	8.56
614.376	7.57
614.855	5.96
615.334	4.84
615.813	4.25
616.292	4.02
616.771	3.76
617.25	3.45
617.729	3.35
618.208	3.43
618.688	3.51
619.167	3.4
619.646	3.48
620.125	4.15
620.605	5.09
621.084	6.21
621.564	7.27
622.043	8.54
622.523	10.13
623.002	11.65
623.482	12.96
623.961	14.13
624.441	14.95
624.921	15.14
625.4	14.6
625.88	13.41
626.36	12.43
626.84	11.39
627.319	10.23
627.799	8.88
628.279	7.5
628.759	6.34
629.239	5.2
629.719	4.29
630.199	3.81
630.679	3.58
631.16	3.83
631.64	3.75
632.12	3.89
632.6	3.98
633.08	4.09
633.561	4.06
634.041	4
634.521	3.87
635.002	4
635.482	4.24
635.963	4.52
636.443	4.45
636.924	4.5
637.404	4.46
637.885	4.61
638.366	4.83
638.846	5.17
639.327	5.37
639.808	5.81
640.289	6.05
640.77	6.15
641.25	6.14
641.731	6.32
642.212	6.33
642.693	6.47
643.174	6.46
643.655	6.35
644.136	6.11
644.617	6
645.099	5.93
645.58	5.94
646.061	5.93
646.542	6.05
647.024	6.16
647.505	6.45
647.986	6.53
648.468	6.8
648.949	6.94
649.43	7.38
649.912	7.82
650.394	8.4
650.875	9.35
651.357	10.78
651.838	14.1
652.32	31.95
652.802	89.15
653.283	174.48
653.765	257.12
654.247	308.45
654.729	334.08
655.211	342.94
655.693	345.55
656.175	346.05
656.657	345.62
657.139	342.76
657.621	325.26
658.103	268.4
658.585	183.35
659.067	100.67
659.549	49.12
660.031	23.07
660.514	13.9
660.996	10.62
661.478	9.15
661.961	8.09
662.443	7.75
662.926	7.44
663.408	7.28
663.891	7.85
664.373	9.75
664.856	12.71
665.338	15.36
665.821	17.11
666.304	18.09
666.786	18.75
667.269	19.33
667.752	19.7
668.235	20.64
668.718	21.83
669.2	22.1
669.683	20.72
670.166	18.19
670.649	15.68
671.132	13.91
671.615	13.13
672.099	12.81
672.582	12.85
673.065	12.46
673.548	11.49
674.031	9.86
674.515	8.6
674.998	7.86
675.481	7.43
675.965	7.41
676.448	7.24
676.931	6.91
677.415	6.4
677.898	5.78
678.382	5.33
678.866	5.14
679.349	5.31
679.833	5.42
680.317	5.37
680.8	5.28
681.284	5.16
681.768	5.38
682.252	5.5
682.736	5.69
683.219	5.71
683.703	6.3
684.187	7.15
684.671	7.64
685.155	8.01
685.639	8.37
686.124	9.05
686.608	10.5
687.092	14.89
687.576	22.38
688.06	30.16
688.545	35.49
689.029	38.14
689.513	38.95
689.998	39.3
690.482	39.79
690.967	40.74
691.451	41.74
691.936	43.41
692.42	54.25
692.905	100.38
693.389	177.75
693.874	259.19
694.359	314.16
694.843	344.74
695.328	357.92
695.813	362.45
696.298	363.5
696.783	363.29
697.268	361.16
697.753	346.43
698.238	293.37
698.723	208.91
699.208	122.69
699.693	65.54
700.178	34.25
700.663	21.27
701.148	16.71
701.633	15.65
702.119	16.56
702.604	25.94
703.089	60.16
703.574	112.23
704.06	163.54
704.545	197.72
705.031	217.71
705.516	226.6
706.002	229.48
706.487	230.6
706.973	230.43
707.459	228.85
707.944	218.89
708.43	184.36
708.916	132
709.401	80.27
709.887	46.01
710.373	26.19
710.859	19.83
711.345	22.52
711.831	28.44
712.317	33.16
712.803	35.81
713.289	37.19
713.775	37.55
714.261	37.65
714.747	37.52
715.233	37.18
715.719	36.36
716.206	33.1
716.692	26.67
717.178	19.02
717.665	13.4
718.151	10.35
718.637	8.65
719.124	8.08
719.61	7.82
720.097	7.95
720.583	8.15
721.07	8.28
721.557	8.45
722.043	8.94
722.53	9.69
723.017	12.45
723.504	23.2
723.99	41.39
724.477	61.85
724.964	77.03
725.451	91.35
725.938	115.61
726.425	151.03
726.912	191.06
727.399	225.74
727.886	252.07
728.373	268.74
728.86	271.14
729.347	261.98
729.835	247.56
730.322	236.45
730.809	224.55
731.296	201.99
731.784	167.52
732.271	128.45
732.759	94.57
733.246	69.28
733.734	53.99
734.221	59.8
734.709	111.11
735.196	193.42
735.684	277.45
736.171	332.85
736.659	364.39
737.147	378.2
737.635	383.05
738.122	384.33
738.61	384.03
739.098	380.99
739.586	362.86
740.074	303.55
740.562	216.05
741.05	128.95
741.538	71.78
742.026	39.3
742.514	25.48
743.002	20.75
743.49	19.71
743.979	20.22
744.467	21.66
744.955	24.23
745.443	29.24
745.932	48.34
746.42	137.2
746.909	318.83
747.397	579
747.885	858.69
748.374	1098.87
748.862	1273.24
749.351	1367.14
749.84	1413.6
750.328	1431.19
750.817	1434.51
751.306	1419.67
751.794	1333.12
752.283	1153.28
752.772	894.32
753.261	615.46
753.75	375.65
754.239	201.45
754.728	107.12
755.217	59.84
755.706	40.68
756.195	33.55
756.684	31.21
757.173	31.55
757.662	33.55
758.151	37.93
758.641	48.68
759.13	103.13
759.619	325.16
760.108	723.06
760.598	1178.34
761.087	1504.22
761.577	1697.75
762.066	1788.86
762.556	1822.62
763.045	1833.93
763.535	1835.85
764.024	1828.78
764.514	1776.86
765.004	1556.5
765.493	1160.02
765.983	705.64
766.473	380.26
766.963	187.32
767.452	97.35
767.942	73.24
768.432	111.42
768.922	206.78
769.412	326.78
769.902	420.78
770.392	476.05
770.882	503.49
771.372	513.59
771.862	516.65
772.353	516.78
772.843	514.69
773.333	503.25
773.823	450.9
774.314	349.05
774.804	224.77
775.294	127.74
775.785	69.9
776.275	39.74
776.766	27.23
777.256	22.03
777.747	19.45
778.237	17.85
778.728	16.36
779.219	14.91
779.709	13.25
780.2	12.09
780.691	11.17
