708.916	134.12
709.401	82.3
709.887	47.99
710.373	27.89
710.859	21.46
711.345	24.02
711.831	29.88
712.317	34.6
712.803	37.15
713.289	38.43
713.775	38.72
714.261	38.76
714.747	38.68
715.233	38.37
715.719	37.7
716.206	34.51
716.692	27.91
717.178	20.17
717.665	14.39
718.151	11.38
718.637	9.87
719.124	9.2
719.61	9.04
720.097	9.21
720.583	9.3
721.07	9.44
721.557	9.64
722.043	10.16
722.53	10.9
723.017	13.8
723.504	24.48
723.99	42.68
724.477	63.19
724.964	78.38
725.451	93.29
725.938	118.62
726.425	156.05
726.912	198.43
727.399	235.29
727.886	263.39
728.373	281.26
728.86	284.4
729.347	275.77
729.835	262.01
730.322	251.01
730.809	238.71
731.296	215.08
731.784	178.65
732.271	137.22
732.759	101.15
733.246	74.25
733.734	57.65
734.221	62.92
734.709	113.7
735.196	195.39
735.684	279.25
736.171	334.41
736.659	366.25
737.147	380.13
737.635	384.79
738.122	386.03
738.61	385.71
739.098	382.67
739.586	364.43
740.074	304.87
740.562	217.3
741.05	130.15
741.538	73.17
742.026	40.36
742.514	26.21
743.002	21.55
743.49	20.63
743.979	21.08
744.467	22.4
744.955	24.85
745.443	30.17
745.932	48.99
746.42	136.31
746.909	314.59
747.397	570.82
747.885	847.1
748.374	1084.71
748.862	1257.17
749.351	1350.16
749.84	1396.53
750.328	1414.29
750.817	1417.36
751.306	1402.73
751.794	1317.55
752.283	1140.8
752.772	885.83
753.261	610.55
753.75	373.26
754.239	200.91
754.728	107.5
755.217	60.34
755.706	40.88
756.195	33.82
756.684	31.59
757.173	31.97
757.662	33.91
758.151	38.19
758.641	49.01
759.13	103.52
759.619	325.05
760.108	722.02
760.598	1176.75
761.087	1503.01
761.577	1696.91
762.066	1788.3
762.556	1822.32
763.045	1833.81
763.535	1835.92
764.024	1828.65
764.514	1776.74
765.004	1556.75
765.493	1161.01
765.983	707.23
766.473	381.65
766.963	188.39
767.452	98.2
767.942	73.93
768.432	111.93
768.922	207.23
769.412	327.26
769.902	421.22
770.392	476.85
770.882	504.56
771.372	514.74
771.862	517.75
772.353	517.89
772.843	515.89
773.333	504.53
773.823	452.35
774.314	350.67
774.804	226.61
775.294	129.5
775.785	71.47
776.275	41.27
776.766	28.76
777.256	23.7
777.747	21.11
778.237	19.43
778.728	17.79
779.219	16.32
779.709	14.45
780.2	13.15
780.691	12.41
781.182	11.75
781.672	11.36
782.163	11.14
782.654	10.75
783.145	10.49
783.636	10.47
784.127	10.38
784.618	10.43
785.109	10.59
785.6	10.65
786.091	10.95
786.583	11.34
787.074	11.87
787.565	12.56
788.056	13.07
788.548	14.01
789.039	15.04
789.53	16.81
790.022	20.75
790.513	40.75
791.005	101.65
791.496	193.49
791.988	286.75
792.479	348.34
792.971	384.77
793.462	402.24
793.954	409.07
794.446	412.13
794.937	413.32
795.429	412.34
795.921	397.49
796.413	356.1
796.905	314.15
797.397	317.75
797.889	390.36
798.381	491.49
798.873	578.39
799.365	631.13
799.857	658.74
800.349	669.78
800.841	673.07
801.333	671.33
801.825	654.35
802.318	606.42
802.81	511.17
803.302	378.66
803.794	242.86
804.287	141.31
804.779	87.15
805.272	67.34
805.764	75.24
806.257	123.94
806.749	224.83
807.242	404.8
807.734	693.55
808.227	1046.97
808.72	1360.95
809.212	1559.56
809.705	1669.29
810.198	1716
810.691	1726.34
811.184	1715.84
811.676	1668.5
812.169	1569.91
812.662	1391.99
813.155	1104.56
813.648	751.65
814.141	437.11
814.634	237.28
815.128	125.45
815.621	73.2
816.114	51.77
816.607	40.94
817.1	33.67
817.594	28.2
818.087	24.15
818.58	21.09
819.074	19.18
819.567	18
820.061	17.6
820.554	17.35
821.048	17.23
821.541	16.98
822.035	17.01
822.528	17.16
823.022	17.4
